,Learning Rate,Max Depth,Boosting Count,R2
4113,5.994842503189409,6,27,0.2325
4114,5.994842503189409,6,28,0.23
4115,5.994842503189409,6,29,0.2325
4116,5.994842503189409,6,30,0.23
4117,5.994842503189409,6,31,0.2325
4118,5.994842503189409,6,32,0.23
4119,5.994842503189409,6,33,0.2325
4120,5.994842503189409,6,34,0.23
4121,5.994842503189409,6,35,0.2325
4122,5.994842503189409,6,36,0.23
4123,5.994842503189409,6,37,0.2325
4124,5.994842503189409,6,38,0.23
4125,5.994842503189409,6,39,0.2325
4126,5.994842503189409,6,40,0.23
4127,5.994842503189409,6,41,0.2325
4128,5.994842503189409,6,42,0.23
4129,5.994842503189409,6,43,0.2325
4130,5.994842503189409,6,44,0.23
4131,5.994842503189409,6,45,0.2325
4132,5.994842503189409,6,46,0.23
4133,5.994842503189409,6,47,0.2325
4134,5.994842503189409,6,48,0.23
4135,5.994842503189409,6,49,0.2325
4136,5.994842503189409,7,3,0.3325
4137,5.994842503189409,7,4,0.3475
4138,5.994842503189409,7,5,0.265
4139,5.994842503189409,7,6,0.2125
4140,5.994842503189409,7,7,0.2125
4141,5.994842503189409,7,8,0.2125
4142,5.994842503189409,7,9,0.2125
4143,5.994842503189409,7,10,0.2125
4144,5.994842503189409,7,11,0.2125
4145,5.994842503189409,7,12,0.2125
4146,5.994842503189409,7,13,0.2125
4147,5.994842503189409,7,14,0.2125
4148,5.994842503189409,7,15,0.2125
4149,5.994842503189409,7,16,0.2125
4150,5.994842503189409,7,17,0.2125
4151,5.994842503189409,7,18,0.2125
4152,5.994842503189409,7,19,0.2125
4153,5.994842503189409,7,20,0.2125
4154,5.994842503189409,7,21,0.2125
4155,5.994842503189409,7,22,0.2125
4156,5.994842503189409,7,23,0.2125
4157,5.994842503189409,7,24,0.2125
4158,5.994842503189409,7,25,0.2125
4159,5.994842503189409,7,26,0.2125
4160,5.994842503189409,7,27,0.2125
4161,5.994842503189409,7,28,0.2125
4162,5.994842503189409,7,29,0.2125
4163,5.994842503189409,7,30,0.2125
4164,5.994842503189409,7,31,0.2125
4165,5.994842503189409,7,32,0.2125
4166,5.994842503189409,7,33,0.2125
4167,5.994842503189409,7,34,0.2125
4168,5.994842503189409,7,35,0.2125
4169,5.994842503189409,7,36,0.2125
4170,5.994842503189409,7,37,0.2125
4171,5.994842503189409,7,38,0.2125
4172,5.994842503189409,7,39,0.2125
4173,5.994842503189409,7,40,0.2125
4174,5.994842503189409,7,41,0.2125
4175,5.994842503189409,7,42,0.2125
4176,5.994842503189409,7,43,0.2125
4177,5.994842503189409,7,44,0.2125
4178,5.994842503189409,7,45,0.2125
4179,5.994842503189409,7,46,0.2125
4180,5.994842503189409,7,47,0.2125
4181,5.994842503189409,7,48,0.2125
4182,5.994842503189409,7,49,0.2125
4183,5.994842503189409,8,3,0.82
4184,5.994842503189409,8,4,0.7625
4185,5.994842503189409,8,5,0.64
4186,5.994842503189409,8,6,0.5875
4187,5.994842503189409,8,7,0.54
4188,5.994842503189409,8,8,0.6275
4189,5.994842503189409,8,9,0.6275
4190,5.994842503189409,8,10,0.635
4191,5.994842503189409,8,11,0.635
4192,5.994842503189409,8,12,0.635
4193,5.994842503189409,8,13,0.635
4194,5.994842503189409,8,14,0.635
4195,5.994842503189409,8,15,0.635
4196,5.994842503189409,8,16,0.635
4197,5.994842503189409,8,17,0.635
4198,5.994842503189409,8,18,0.635
4199,5.994842503189409,8,19,0.635
4200,5.994842503189409,8,20,0.635
4201,5.994842503189409,8,21,0.635
4202,5.994842503189409,8,22,0.635
4203,5.994842503189409,8,23,0.635
4204,5.994842503189409,8,24,0.635
4205,5.994842503189409,8,25,0.635
4206,5.994842503189409,8,26,0.635
4207,5.994842503189409,8,27,0.635
4208,5.994842503189409,8,28,0.635
4209,5.994842503189409,8,29,0.635
4210,5.994842503189409,8,30,0.635
4211,5.994842503189409,8,31,0.635
4212,5.994842503189409,8,32,0.635
4213,5.994842503189409,8,33,0.635
4214,5.994842503189409,8,34,0.635
4215,5.994842503189409,8,35,0.635
4216,5.994842503189409,8,36,0.635
4217,5.994842503189409,8,37,0.635
4218,5.994842503189409,8,38,0.635
4219,5.994842503189409,8,39,0.635
4220,5.994842503189409,8,40,0.635
4221,5.994842503189409,8,41,0.635
4222,5.994842503189409,8,42,0.635
4223,5.994842503189409,8,43,0.635
4224,5.994842503189409,8,44,0.635
4225,5.994842503189409,8,45,0.635
4226,5.994842503189409,8,46,0.635
4227,5.994842503189409,8,47,0.635
4228,5.994842503189409,8,48,0.635
4229,5.994842503189409,8,49,0.635
4230,5.994842503189409,9,3,0.5575
4231,5.994842503189409,9,4,0.5525
4232,5.994842503189409,9,5,0.5625
4233,5.994842503189409,9,6,0.5625
4234,5.994842503189409,9,7,0.57
4235,5.994842503189409,9,8,0.5675
4236,5.994842503189409,9,9,0.57
4237,5.994842503189409,9,10,0.565
4238,5.994842503189409,9,11,0.565
4239,5.994842503189409,9,12,0.565
4240,5.994842503189409,9,13,0.565
4241,5.994842503189409,9,14,0.565
4242,5.994842503189409,9,15,0.565
4243,5.994842503189409,9,16,0.565
4244,5.994842503189409,9,17,0.565
4245,5.994842503189409,9,18,0.565
4246,5.994842503189409,9,19,0.565
4247,5.994842503189409,9,20,0.565
4248,5.994842503189409,9,21,0.565
4249,5.994842503189409,9,22,0.565
4250,5.994842503189409,9,23,0.565
4251,5.994842503189409,9,24,0.565
4252,5.994842503189409,9,25,0.565
4253,5.994842503189409,9,26,0.565
4254,5.994842503189409,9,27,0.565
4255,5.994842503189409,9,28,0.565
4256,5.994842503189409,9,29,0.565
4257,5.994842503189409,9,30,0.565
4258,5.994842503189409,9,31,0.565
4259,5.994842503189409,9,32,0.565
4260,5.994842503189409,9,33,0.565
4261,5.994842503189409,9,34,0.565
4262,5.994842503189409,9,35,0.565
4263,5.994842503189409,9,36,0.565
4264,5.994842503189409,9,37,0.565
4265,5.994842503189409,9,38,0.565
4266,5.994842503189409,9,39,0.565
4267,5.994842503189409,9,40,0.565
4268,5.994842503189409,9,41,0.565
4269,5.994842503189409,9,42,0.5675
4270,5.994842503189409,9,43,0.5675
4271,5.994842503189409,9,44,0.5675
4272,5.994842503189409,9,45,0.5675
4273,5.994842503189409,9,46,0.5675
4274,5.994842503189409,9,47,0.5675
4275,5.994842503189409,9,48,0.5675
4276,5.994842503189409,9,49,0.5675
4277,5.994842503189409,10,3,0.84
4278,5.994842503189409,10,4,0.8375
4279,5.994842503189409,10,5,0.8475
4280,5.994842503189409,10,6,0.85
4281,5.994842503189409,10,7,0.8525
4282,5.994842503189409,10,8,0.855
4283,5.994842503189409,10,9,0.845
4284,5.994842503189409,10,10,0.8575
4285,5.994842503189409,10,11,0.8575
4286,5.994842503189409,10,12,0.845
4287,5.994842503189409,10,13,0.86
4288,5.994842503189409,10,14,0.855
4289,5.994842503189409,10,15,0.86
4290,5.994842503189409,10,16,0.855
4291,5.994842503189409,10,17,0.86
4292,5.994842503189409,10,18,0.85
4293,5.994842503189409,10,19,0.855
4294,5.994842503189409,10,20,0.85
4295,5.994842503189409,10,21,0.855
4296,5.994842503189409,10,22,0.85
4297,5.994842503189409,10,23,0.8525
4298,5.994842503189409,10,24,0.85
4299,5.994842503189409,10,25,0.855
4300,5.994842503189409,10,26,0.845
4301,5.994842503189409,10,27,0.8525
4302,5.994842503189409,10,28,0.8475
4303,5.994842503189409,10,29,0.8525
4304,5.994842503189409,10,30,0.8475
4305,5.994842503189409,10,31,0.8525
4306,5.994842503189409,10,32,0.8475
4307,5.994842503189409,10,33,0.8525
4308,5.994842503189409,10,34,0.8475
4309,5.994842503189409,10,35,0.8525
4310,5.994842503189409,10,36,0.85
4311,5.994842503189409,10,37,0.855
4312,5.994842503189409,10,38,0.85
4313,5.994842503189409,10,39,0.855
4314,5.994842503189409,10,40,0.8525
4315,5.994842503189409,10,41,0.855
4316,5.994842503189409,10,42,0.8525
4317,5.994842503189409,10,43,0.855
4318,5.994842503189409,10,44,0.8525
4319,5.994842503189409,10,45,0.855
4320,5.994842503189409,10,46,0.8525
4321,5.994842503189409,10,47,0.8575
4322,5.994842503189409,10,48,0.8525
4323,5.994842503189409,10,49,0.8575
4324,5.994842503189409,11,3,0.8625
4325,5.994842503189409,11,4,0.8575
4326,5.994842503189409,11,5,0.8625
4327,5.994842503189409,11,6,0.865
4328,5.994842503189409,11,7,0.875
4329,5.994842503189409,11,8,0.87
4330,5.994842503189409,11,9,0.875
4331,5.994842503189409,11,10,0.8725
4332,5.994842503189409,11,11,0.8775
4333,5.994842503189409,11,12,0.8725
4334,5.994842503189409,11,13,0.8775
4335,5.994842503189409,11,14,0.875
4336,5.994842503189409,11,15,0.88
4337,5.994842503189409,11,16,0.875
4338,5.994842503189409,11,17,0.88
4339,5.994842503189409,11,18,0.875
4340,5.994842503189409,11,19,0.88
4341,5.994842503189409,11,20,0.8725
4342,5.994842503189409,11,21,0.88
4343,5.994842503189409,11,22,0.8725
4344,5.994842503189409,11,23,0.88
4345,5.994842503189409,11,24,0.8725
4346,5.994842503189409,11,25,0.8825
4347,5.994842503189409,11,26,0.8725
4348,5.994842503189409,11,27,0.8825
4349,5.994842503189409,11,28,0.87
4350,5.994842503189409,11,29,0.8775
4351,5.994842503189409,11,30,0.87
4352,5.994842503189409,11,31,0.8775
4353,5.994842503189409,11,32,0.87
4354,5.994842503189409,11,33,0.8775
4355,5.994842503189409,11,34,0.87
4356,5.994842503189409,11,35,0.8775
4357,5.994842503189409,11,36,0.87
4358,5.994842503189409,11,37,0.8775
4359,5.994842503189409,11,38,0.87
4360,5.994842503189409,11,39,0.8775
4361,5.994842503189409,11,40,0.87
4362,5.994842503189409,11,41,0.8775
4363,5.994842503189409,11,42,0.87
4364,5.994842503189409,11,43,0.8775
4365,5.994842503189409,11,44,0.87
4366,5.994842503189409,11,45,0.8775
4367,5.994842503189409,11,46,0.87
4368,5.994842503189409,11,47,0.88
4369,5.994842503189409,11,48,0.87
4370,5.994842503189409,11,49,0.88
4371,5.994842503189409,12,3,0.8375
4372,5.994842503189409,12,4,0.8425
4373,5.994842503189409,12,5,0.8525
4374,5.994842503189409,12,6,0.8525
4375,5.994842503189409,12,7,0.8525
4376,5.994842503189409,12,8,0.86
4377,5.994842503189409,12,9,0.85
4378,5.994842503189409,12,10,0.8575
4379,5.994842503189409,12,11,0.8575
4380,5.994842503189409,12,12,0.865
4381,5.994842503189409,12,13,0.8625
4382,5.994842503189409,12,14,0.86
4383,5.994842503189409,12,15,0.8525
4384,5.994842503189409,12,16,0.865
4385,5.994842503189409,12,17,0.86
4386,5.994842503189409,12,18,0.8625
4387,5.994842503189409,12,19,0.8575
4388,5.994842503189409,12,20,0.865
4389,5.994842503189409,12,21,0.8625
4390,5.994842503189409,12,22,0.865
4391,5.994842503189409,12,23,0.8625
4392,5.994842503189409,12,24,0.865
4393,5.994842503189409,12,25,0.8625
4394,5.994842503189409,12,26,0.865
4395,5.994842503189409,12,27,0.8625
4396,5.994842503189409,12,28,0.8625
4397,5.994842503189409,12,29,0.86
4398,5.994842503189409,12,30,0.8625
4399,5.994842503189409,12,31,0.86
4400,5.994842503189409,12,32,0.8625
4401,5.994842503189409,12,33,0.8625
4402,5.994842503189409,12,34,0.865
4403,5.994842503189409,12,35,0.8625
4404,5.994842503189409,12,36,0.865
4405,5.994842503189409,12,37,0.86
4406,5.994842503189409,12,38,0.865
4407,5.994842503189409,12,39,0.86
4408,5.994842503189409,12,40,0.865
4409,5.994842503189409,12,41,0.86
4410,5.994842503189409,12,42,0.865
4411,5.994842503189409,12,43,0.86
4412,5.994842503189409,12,44,0.865
4413,5.994842503189409,12,45,0.86
4414,5.994842503189409,12,46,0.865
4415,5.994842503189409,12,47,0.87
4416,5.994842503189409,12,48,0.8725
4417,5.994842503189409,12,49,0.87
4418,5.994842503189409,13,3,0.845
4419,5.994842503189409,13,4,0.84
4420,5.994842503189409,13,5,0.845
4421,5.994842503189409,13,6,0.835
4422,5.994842503189409,13,7,0.845
4423,5.994842503189409,13,8,0.835
4424,5.994842503189409,13,9,0.845
4425,5.994842503189409,13,10,0.835
4426,5.994842503189409,13,11,0.845
4427,5.994842503189409,13,12,0.835
4428,5.994842503189409,13,13,0.845
4429,5.994842503189409,13,14,0.835
4430,5.994842503189409,13,15,0.845
4431,5.994842503189409,13,16,0.835
4432,5.994842503189409,13,17,0.845
4433,5.994842503189409,13,18,0.835
4434,5.994842503189409,13,19,0.845
4435,5.994842503189409,13,20,0.835
4436,5.994842503189409,13,21,0.845
4437,5.994842503189409,13,22,0.835
4438,5.994842503189409,13,23,0.845
4439,5.994842503189409,13,24,0.835
4440,5.994842503189409,13,25,0.845
4441,5.994842503189409,13,26,0.835
4442,5.994842503189409,13,27,0.845
4443,5.994842503189409,13,28,0.835
4444,5.994842503189409,13,29,0.845
4445,5.994842503189409,13,30,0.835
4446,5.994842503189409,13,31,0.845
4447,5.994842503189409,13,32,0.835
4448,5.994842503189409,13,33,0.845
4449,5.994842503189409,13,34,0.835
4450,5.994842503189409,13,35,0.845
4451,5.994842503189409,13,36,0.835
4452,5.994842503189409,13,37,0.845
4453,5.994842503189409,13,38,0.835
4454,5.994842503189409,13,39,0.845
4455,5.994842503189409,13,40,0.835
4456,5.994842503189409,13,41,0.845
4457,5.994842503189409,13,42,0.835
4458,5.994842503189409,13,43,0.845
4459,5.994842503189409,13,44,0.835
4460,5.994842503189409,13,45,0.845
4461,5.994842503189409,13,46,0.835
4462,5.994842503189409,13,47,0.845
4463,5.994842503189409,13,48,0.835
4464,5.994842503189409,13,49,0.845
4465,5.994842503189409,14,3,0.845
4466,5.994842503189409,14,4,0.84
4467,5.994842503189409,14,5,0.845
4468,5.994842503189409,14,6,0.835
4469,5.994842503189409,14,7,0.845
4470,5.994842503189409,14,8,0.835
4471,5.994842503189409,14,9,0.845
4472,5.994842503189409,14,10,0.835
4473,5.994842503189409,14,11,0.845
4474,5.994842503189409,14,12,0.835
4475,5.994842503189409,14,13,0.845
4476,5.994842503189409,14,14,0.835
4477,5.994842503189409,14,15,0.845
4478,5.994842503189409,14,16,0.835
4479,5.994842503189409,14,17,0.845
4480,5.994842503189409,14,18,0.835
4481,5.994842503189409,14,19,0.845
4482,5.994842503189409,14,20,0.835
4483,5.994842503189409,14,21,0.845
4484,5.994842503189409,14,22,0.835
4485,5.994842503189409,14,23,0.845
4486,5.994842503189409,14,24,0.835
4487,5.994842503189409,14,25,0.845
4488,5.994842503189409,14,26,0.835
4489,5.994842503189409,14,27,0.845
4490,5.994842503189409,14,28,0.835
4491,5.994842503189409,14,29,0.845
4492,5.994842503189409,14,30,0.835
4493,5.994842503189409,14,31,0.845
4494,5.994842503189409,14,32,0.835
4495,5.994842503189409,14,33,0.845
4496,5.994842503189409,14,34,0.835
4497,5.994842503189409,14,35,0.845
4498,5.994842503189409,14,36,0.835
4499,5.994842503189409,14,37,0.845
4500,5.994842503189409,14,38,0.835
4501,5.994842503189409,14,39,0.845
4502,5.994842503189409,14,40,0.835
4503,5.994842503189409,14,41,0.845
4504,5.994842503189409,14,42,0.835
4505,5.994842503189409,14,43,0.845
4506,5.994842503189409,14,44,0.835
4507,5.994842503189409,14,45,0.845
4508,5.994842503189409,14,46,0.835
4509,5.994842503189409,14,47,0.845
4510,5.994842503189409,14,48,0.835
4511,5.994842503189409,14,49,0.845
4512,7.742636826811269,3,3,0.16
4513,7.742636826811269,3,4,0.16
4514,7.742636826811269,3,5,0.16
4515,7.742636826811269,3,6,0.16
4516,7.742636826811269,3,7,0.16
4517,7.742636826811269,3,8,0.16
4518,7.742636826811269,3,9,0.16
4519,7.742636826811269,3,10,0.16
4520,7.742636826811269,3,11,0.16
4521,7.742636826811269,3,12,0.16
4522,7.742636826811269,3,13,0.16
4523,7.742636826811269,3,14,0.16
4524,7.742636826811269,3,15,0.16
4525,7.742636826811269,3,16,0.16
4526,7.742636826811269,3,17,0.16
4527,7.742636826811269,3,18,0.16
4528,7.742636826811269,3,19,0.16
4529,7.742636826811269,3,20,0.16
4530,7.742636826811269,3,21,0.16
4531,7.742636826811269,3,22,0.16
4532,7.742636826811269,3,23,0.16
4533,7.742636826811269,3,24,0.16
4534,7.742636826811269,3,25,0.16
4535,7.742636826811269,3,26,0.16
4536,7.742636826811269,3,27,0.16
4537,7.742636826811269,3,28,0.16
4538,7.742636826811269,3,29,0.16
4539,7.742636826811269,3,30,0.16
4540,7.742636826811269,3,31,0.16
4541,7.742636826811269,3,32,0.16
4542,7.742636826811269,3,33,0.16
4543,7.742636826811269,3,34,0.16
4544,7.742636826811269,3,35,0.16
4545,7.742636826811269,3,36,0.16
4546,7.742636826811269,3,37,0.16
4547,7.742636826811269,3,38,0.16
4548,7.742636826811269,3,39,0.16
4549,7.742636826811269,3,40,0.16
4550,7.742636826811269,3,41,0.16
4551,7.742636826811269,3,42,0.16
4552,7.742636826811269,3,43,0.16
4553,7.742636826811269,3,44,0.16
4554,7.742636826811269,3,45,0.16
4555,7.742636826811269,3,46,0.16
4556,7.742636826811269,3,47,0.16
4557,7.742636826811269,3,48,0.16
4558,7.742636826811269,3,49,0.16
4559,7.742636826811269,4,3,0.305
4560,7.742636826811269,4,4,0.1575
4561,7.742636826811269,4,5,0.1575
4562,7.742636826811269,4,6,0.1575
4563,7.742636826811269,4,7,0.1575
4564,7.742636826811269,4,8,0.1575
4565,7.742636826811269,4,9,0.1575
4566,7.742636826811269,4,10,0.1575
4567,7.742636826811269,4,11,0.1575
4568,7.742636826811269,4,12,0.1575
4569,7.742636826811269,4,13,0.1575
4570,7.742636826811269,4,14,0.1575
4571,7.742636826811269,4,15,0.1575
4572,7.742636826811269,4,16,0.1575
4573,7.742636826811269,4,17,0.1575
4574,7.742636826811269,4,18,0.1575
4575,7.742636826811269,4,19,0.1575
4576,7.742636826811269,4,20,0.1575
4577,7.742636826811269,4,21,0.1575
4578,7.742636826811269,4,22,0.1575
4579,7.742636826811269,4,23,0.1575
4580,7.742636826811269,4,24,0.1575
4581,7.742636826811269,4,25,0.1575
4582,7.742636826811269,4,26,0.1575
4583,7.742636826811269,4,27,0.1575
4584,7.742636826811269,4,28,0.1575
4585,7.742636826811269,4,29,0.1575
4586,7.742636826811269,4,30,0.1575
4587,7.742636826811269,4,31,0.1575
4588,7.742636826811269,4,32,0.1575
4589,7.742636826811269,4,33,0.1575
4590,7.742636826811269,4,34,0.1575
4591,7.742636826811269,4,35,0.1575
4592,7.742636826811269,4,36,0.1575
4593,7.742636826811269,4,37,0.1575
4594,7.742636826811269,4,38,0.1575
4595,7.742636826811269,4,39,0.1575
4596,7.742636826811269,4,40,0.1575
4597,7.742636826811269,4,41,0.1575
4598,7.742636826811269,4,42,0.1575
4599,7.742636826811269,4,43,0.1575
4600,7.742636826811269,4,44,0.1575
4601,7.742636826811269,4,45,0.1575
4602,7.742636826811269,4,46,0.1575
4603,7.742636826811269,4,47,0.1575
4604,7.742636826811269,4,48,0.1575
4605,7.742636826811269,4,49,0.1575
4606,7.742636826811269,5,3,0.155
4607,7.742636826811269,5,4,0.1175
4608,7.742636826811269,5,5,0.1075
4609,7.742636826811269,5,6,0.1075
4610,7.742636826811269,5,7,0.1075
4611,7.742636826811269,5,8,0.1075
4612,7.742636826811269,5,9,0.1075
4613,7.742636826811269,5,10,0.1075
4614,7.742636826811269,5,11,0.1075
4615,7.742636826811269,5,12,0.1075
4616,7.742636826811269,5,13,0.1075
4617,7.742636826811269,5,14,0.1075
4618,7.742636826811269,5,15,0.1075
4619,7.742636826811269,5,16,0.1075
4620,7.742636826811269,5,17,0.1075
4621,7.742636826811269,5,18,0.1075
4622,7.742636826811269,5,19,0.1075
4623,7.742636826811269,5,20,0.1075
4624,7.742636826811269,5,21,0.1075
4625,7.742636826811269,5,22,0.1075
4626,7.742636826811269,5,23,0.1075
4627,7.742636826811269,5,24,0.1075
4628,7.742636826811269,5,25,0.1075
4629,7.742636826811269,5,26,0.1075
4630,7.742636826811269,5,27,0.1075
4631,7.742636826811269,5,28,0.1075
4632,7.742636826811269,5,29,0.1075
4633,7.742636826811269,5,30,0.1075
4634,7.742636826811269,5,31,0.1075
4635,7.742636826811269,5,32,0.1075
4636,7.742636826811269,5,33,0.1075
4637,7.742636826811269,5,34,0.1075
4638,7.742636826811269,5,35,0.1075
4639,7.742636826811269,5,36,0.1075
4640,7.742636826811269,5,37,0.1075
4641,7.742636826811269,5,38,0.1075
4642,7.742636826811269,5,39,0.1075
4643,7.742636826811269,5,40,0.1075
4644,7.742636826811269,5,41,0.1075
4645,7.742636826811269,5,42,0.1075
4646,7.742636826811269,5,43,0.1075
4647,7.742636826811269,5,44,0.1075
4648,7.742636826811269,5,45,0.1075
4649,7.742636826811269,5,46,0.1075
4650,7.742636826811269,5,47,0.1075
4651,7.742636826811269,5,48,0.1075
4652,7.742636826811269,5,49,0.1075
4653,7.742636826811269,6,3,0.2975
4654,7.742636826811269,6,4,0.2825
4655,7.742636826811269,6,5,0.2525
4656,7.742636826811269,6,6,0.2525
4657,7.742636826811269,6,7,0.2325
4658,7.742636826811269,6,8,0.2325
4659,7.742636826811269,6,9,0.2325
4660,7.742636826811269,6,10,0.2325
4661,7.742636826811269,6,11,0.2325
4662,7.742636826811269,6,12,0.2325
4663,7.742636826811269,6,13,0.2325
4664,7.742636826811269,6,14,0.2325
4665,7.742636826811269,6,15,0.2325
4666,7.742636826811269,6,16,0.2325
4667,7.742636826811269,6,17,0.2325
4668,7.742636826811269,6,18,0.2325
4669,7.742636826811269,6,19,0.2325
4670,7.742636826811269,6,20,0.2325
4671,7.742636826811269,6,21,0.2325
4672,7.742636826811269,6,22,0.2325
4673,7.742636826811269,6,23,0.2325
4674,7.742636826811269,6,24,0.2325
4675,7.742636826811269,6,25,0.2325
4676,7.742636826811269,6,26,0.2325
4677,7.742636826811269,6,27,0.2325
4678,7.742636826811269,6,28,0.2325
4679,7.742636826811269,6,29,0.2325
4680,7.742636826811269,6,30,0.2325
4681,7.742636826811269,6,31,0.2325
4682,7.742636826811269,6,32,0.2325
4683,7.742636826811269,6,33,0.2325
4684,7.742636826811269,6,34,0.2325
4685,7.742636826811269,6,35,0.2325
4686,7.742636826811269,6,36,0.2325
4687,7.742636826811269,6,37,0.2325
4688,7.742636826811269,6,38,0.2325
4689,7.742636826811269,6,39,0.2325
4690,7.742636826811269,6,40,0.2325
4691,7.742636826811269,6,41,0.2325
4692,7.742636826811269,6,42,0.2325
4693,7.742636826811269,6,43,0.2325
4694,7.742636826811269,6,44,0.2325
4695,7.742636826811269,6,45,0.2325
4696,7.742636826811269,6,46,0.2325
4697,7.742636826811269,6,47,0.2325
4698,7.742636826811269,6,48,0.2325
4699,7.742636826811269,6,49,0.2325
4700,7.742636826811269,7,3,0.7525
4701,7.742636826811269,7,4,0.375
4702,7.742636826811269,7,5,0.7725
4703,7.742636826811269,7,6,0.725
4704,7.742636826811269,7,7,0.465
4705,7.742636826811269,7,8,0.485
4706,7.742636826811269,7,9,0.505
4707,7.742636826811269,7,10,0.39
4708,7.742636826811269,7,11,0.42
4709,7.742636826811269,7,12,0.42
4710,7.742636826811269,7,13,0.42
4711,7.742636826811269,7,14,0.42
4712,7.742636826811269,7,15,0.42
4713,7.742636826811269,7,16,0.42
4714,7.742636826811269,7,17,0.42
4715,7.742636826811269,7,18,0.42
4716,7.742636826811269,7,19,0.42
4717,7.742636826811269,7,20,0.42
4718,7.742636826811269,7,21,0.42
4719,7.742636826811269,7,22,0.42
4720,7.742636826811269,7,23,0.42
4721,7.742636826811269,7,24,0.42
4722,7.742636826811269,7,25,0.42
4723,7.742636826811269,7,26,0.42
4724,7.742636826811269,7,27,0.42
4725,7.742636826811269,7,28,0.42
4726,7.742636826811269,7,29,0.42
4727,7.742636826811269,7,30,0.42
4728,7.742636826811269,7,31,0.42
4729,7.742636826811269,7,32,0.42
4730,7.742636826811269,7,33,0.42
4731,7.742636826811269,7,34,0.42
4732,7.742636826811269,7,35,0.42
4733,7.742636826811269,7,36,0.42
4734,7.742636826811269,7,37,0.42
4735,7.742636826811269,7,38,0.42
4736,7.742636826811269,7,39,0.42
4737,7.742636826811269,7,40,0.42
4738,7.742636826811269,7,41,0.42
4739,7.742636826811269,7,42,0.42
4740,7.742636826811269,7,43,0.42
4741,7.742636826811269,7,44,0.42
4742,7.742636826811269,7,45,0.42
4743,7.742636826811269,7,46,0.42
4744,7.742636826811269,7,47,0.42
4745,7.742636826811269,7,48,0.42
4746,7.742636826811269,7,49,0.42
4747,7.742636826811269,8,3,0.86
4748,7.742636826811269,8,4,0.8675
4749,7.742636826811269,8,5,0.85
4750,7.742636826811269,8,6,0.8325
4751,7.742636826811269,8,7,0.815
4752,7.742636826811269,8,8,0.7725
4753,7.742636826811269,8,9,0.715
4754,7.742636826811269,8,10,0.72
4755,7.742636826811269,8,11,0.74
4756,7.742636826811269,8,12,0.7375
4757,7.742636826811269,8,13,0.4675
4758,7.742636826811269,8,14,0.4675
4759,7.742636826811269,8,15,0.4675
4760,7.742636826811269,8,16,0.4675
4761,7.742636826811269,8,17,0.4675
4762,7.742636826811269,8,18,0.4675
4763,7.742636826811269,8,19,0.4675
4764,7.742636826811269,8,20,0.4675
4765,7.742636826811269,8,21,0.4675
4766,7.742636826811269,8,22,0.4675
4767,7.742636826811269,8,23,0.4675
4768,7.742636826811269,8,24,0.4675
4769,7.742636826811269,8,25,0.4675
4770,7.742636826811269,8,26,0.4675
4771,7.742636826811269,8,27,0.4675
4772,7.742636826811269,8,28,0.4675
4773,7.742636826811269,8,29,0.4675
4774,7.742636826811269,8,30,0.4675
4775,7.742636826811269,8,31,0.4675
4776,7.742636826811269,8,32,0.4675
4777,7.742636826811269,8,33,0.4675
4778,7.742636826811269,8,34,0.4675
4779,7.742636826811269,8,35,0.4675
4780,7.742636826811269,8,36,0.4675
4781,7.742636826811269,8,37,0.4675
4782,7.742636826811269,8,38,0.4675
4783,7.742636826811269,8,39,0.4675
4784,7.742636826811269,8,40,0.4675
4785,7.742636826811269,8,41,0.4675
4786,7.742636826811269,8,42,0.4675
4787,7.742636826811269,8,43,0.4675
4788,7.742636826811269,8,44,0.4675
4789,7.742636826811269,8,45,0.4675
4790,7.742636826811269,8,46,0.4675
4791,7.742636826811269,8,47,0.4675
4792,7.742636826811269,8,48,0.4675
4793,7.742636826811269,8,49,0.4675
4794,7.742636826811269,9,3,0.6175
4795,7.742636826811269,9,4,0.6075
4796,7.742636826811269,9,5,0.61
4797,7.742636826811269,9,6,0.615
4798,7.742636826811269,9,7,0.3525
4799,7.742636826811269,9,8,0.7775
4800,7.742636826811269,9,9,0.7625
4801,7.742636826811269,9,10,0.785
4802,7.742636826811269,9,11,0.4475
4803,7.742636826811269,9,12,0.4325
4804,7.742636826811269,9,13,0.4325
4805,7.742636826811269,9,14,0.4325
4806,7.742636826811269,9,15,0.4325
4807,7.742636826811269,9,16,0.4325
4808,7.742636826811269,9,17,0.4325
4809,7.742636826811269,9,18,0.4325
4810,7.742636826811269,9,19,0.4325
4811,7.742636826811269,9,20,0.4325
4812,7.742636826811269,9,21,0.4325
4813,7.742636826811269,9,22,0.4325
4814,7.742636826811269,9,23,0.4325
4815,7.742636826811269,9,24,0.4325
4816,7.742636826811269,9,25,0.4325
4817,7.742636826811269,9,26,0.4325
4818,7.742636826811269,9,27,0.4325
4819,7.742636826811269,9,28,0.4325
4820,7.742636826811269,9,29,0.4325
4821,7.742636826811269,9,30,0.4325
4822,7.742636826811269,9,31,0.4325
4823,7.742636826811269,9,32,0.4325
4824,7.742636826811269,9,33,0.4325
4825,7.742636826811269,9,34,0.4325
4826,7.742636826811269,9,35,0.4325
4827,7.742636826811269,9,36,0.4325
4828,7.742636826811269,9,37,0.4325
